sr no,city,zip code,No Bathroom,No bedroom,price  per squrefoot,area_name,property type,furnishing,status,transaction,facing,floor,ownership,area sqft
695,Vadodara,390012,2,2,2947,Atladra,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,9.0,Unknown,950
696,Vadodara,390012,4,4,7667,Kalali,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Freehold,1239
697,Vadodara,390012,3,3,3103,Atladra,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1450
698,Vadodara,390022,4,4,7064,Sama Savli Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,7.0,Unknown,1628
699,Vadodara,390012,2,2,3232,Kalali,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,990
700,Vadodara,390022,3,3,4000,Vasna Bhayli Main Road,Apartment,Furnished,Unknown,Resale,Unknown,4.0,Unknown,1750
701,Vadodara,390012,2,2,3421,Kalali,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Freehold,760
702,Vadodara,390022,2,2,2235,Maneja,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,1700
703,Vadodara,390022,3,3,4098,Kelanpur,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Freehold,1025
704,Vadodara,390022,4,4,7692,Vasna Bhayli Main Road,Penthouse,Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,1560
705,Vadodara,390022,2,3,3846,Fatehpura,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1300
706,Vadodara,390022,3,3,3148,satva Heights,Apartment,Furnished,Ready to Move,Resale,South - East,1.0,Freehold,2700
707,Vadodara,390022,3,3,3529,Ajwa Road,Apartment,Unfurnished,Ready to Move,Resale,East,10.0,Freehold,1275
708,Vadodara,390022,1,1,3593,Sayajigunj,Apartment,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,501
709,Vadodara,390022,2,2,5143,RV Desai Road,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,700
710,Vadodara,390022,2,2,5118,RV Desai Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Co-operative Society,850
711,Vadodara,390022,3,3,5268,Sangam Char Rasta,Apartment,Unfurnished,Ready to Move,Resale,Unknown,10.0,Freehold,1993
712,Vadodara,391410,3,3,3684,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,950
713,Vadodara,390022,3,2,3500,Ajwa Road,House,Semi-Furnished,Ready to Move,Resale,North,1.0,Freehold,1000
714,Vadodara,390007,4,6,6333,Vasna Road,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,3000
715,Vadodara,390022,1,2,3250,Sayaji Park Society,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,2000
716,Vadodara,390002,1,2,14318,Nizampura,House,Semi-Furnished,Ready to Move,Resale,South - East,1.0,Co-operative Society,2200
717,Vadodara,390002,3,3,7407,Nizampura,Apartment,Furnished,Ready to Move,Resale,South - East,1.0,Freehold,1350
718,Vadodara,390022,3,3,3750,Sun Pharma Road,Apartment,Semi-Furnished,Ready to Move,Resale,North,3.0,Freehold,1600
719,Vadodara,390002,1,1,7143,Soma Talav,House,Unfurnished,Ready to Move,Resale,East,,Freehold,770
720,Vadodara,390022,2,2,2889,Pratham Upvan,Penthouse,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1800
721,Vadodara,390022,2,2,3133,Zavernagar,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,750
722,Vadodara,390022,1,2,3143,Nava Bazar,House,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1750
723,Vadodara,390007,3,3,6923,Vasna Road,House,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1300
724,Vadodara,390022,3,3,4571,Vasna Bhayli Main Road,Penthouse,Unfurnished,Ready to Move,New Property,West,5.0,Co-operative Society,1400
725,Vadodara,391410,3,3,4396,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,910
726,Vadodara,390022,2,2,6726,Harni,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,565
727,Vadodara,390022,2,2,5385,Bill,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,650
728,Vadodara,390022,2,2,2653,Bill,Apartment,Furnished,Ready to Move,Resale,West,7.0,Co-operative Society,980
729,Vadodara,390012,2,2,3400,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,West,2.0,Unknown,1000
730,Vadodara,390022,2,2,3590,Harni,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,975
731,Vadodara,390022,2,2,4342,Samta,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,691
732,Vadodara,390022,3,2,4250,Time square fatehgunj,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,6.0,Unknown,1000
733,Vadodara,390007,3,3,3750,Vasna Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1200
734,Vadodara,390022,2,2,6696,Harni,Apartment,Furnished,Ready to Move,Resale,North,4.0,Freehold,672
735,Vadodara,390021,3,5,7634,Gotri,House,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Co-operative Society,1310
736,Vadodara,390022,3,3,3340,Sama Savli Road,Builder Floor,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1437
737,Vadodara,390022,3,3,3462,Sun Pharma Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1300
738,Vadodara,390022,1,2,7294,Shiv Bunglows,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,850
739,Vadodara,390022,2,2,3153,Dabhoi Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,999
740,Vadodara,390007,2,2,2688,Vasna Road,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1600
741,Vadodara,390022,2,2,6118,Vasna Bhayli Main Road,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,850
742,Vadodara,390022,4,4,5750,Vasant Vihar,Penthouse,Semi-Furnished,Ready to Move,Resale,East,4.0,Co-operative Society,2000
743,Vadodara,390022,5,4,6087,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,East,8.0,Freehold,2300
744,Vadodara,390022,1,1,5489,Koyali,House,Furnished,Ready to Move,Resale,East,,Unknown,583
745,Vadodara,390022,3,3,6111,New Sama Road Chanakyapuri Society,Builder Floor,Semi-Furnished,Ready to Move,New Property,West,1.0,Freehold,900
746,Vadodara,390022,1,1,3910,Chapad,Villa,Semi-Furnished,Unknown,Resale,Unknown,,Unknown,1000
747,Vadodara,390022,2,2,2516,Sangam Char Rasta,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,950
748,Vadodara,390012,3,3,4909,Atladara,Penthouse,Furnished,Ready to Move,Resale,North - East,5.0,Freehold,1100
749,Vadodara,390022,2,2,3556,Bill,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,675
750,Vadodara,390012,3,3,5500,Atladra,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Co-operative Society,1000
751,Vadodara,390022,2,2,2785,Yakutpura,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,650
752,Vadodara,390022,2,2,2368,Nani Bapod,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,870
753,Vadodara,390022,1,2,1907,Babajipura,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,750
754,Vadodara,390022,2,2,4286,Sama Savli Road,Apartment,Furnished,Ready to Move,Resale,East,10.0,Freehold,1050
755,Vadodara,390022,2,2,2857,Vrundavan,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,770
756,Vadodara,390022,3,1,6958,Bahar Colony,House,Unfurnished,Unknown,Resale,Unknown,,Unknown,480
757,Vadodara,390022,3,3,3910,Shanti Nagar,Villa,Unfurnished,Unknown,Resale,Unknown,,Unknown,2348
758,Vadodara,390022,2,2,2600,Ekta Nagar,Apartment,Unfurnished,Unknown,Resale,Unknown,,Unknown,750
759,Vadodara,390022,3,3,2569,Yakutpura,House,Semi-Furnished,Unknown,Resale,Unknown,,Unknown,1600
760,Vadodara,390022,3,5,3200,sel,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1500
761,Vadodara,390011,2,2,6286,Manjalpur,Apartment,Semi-Furnished,Ready to Move,Resale,East,7.0,Freehold,875
762,Vadodara,390022,2,2,4375,Vasna Bhayli Main Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,800
763,Vadodara,390022,3,5,4904,Koyali,Villa,Unfurnished,Ready to Move,Resale,East,,Freehold,1937
764,Vadodara,390022,2,2,4444,Makar Pura,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Freehold,900
765,Vadodara,390025,1,2,3000,Waghodia Road,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,800
766,Vadodara,390012,2,2,3556,Atladra,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,900
767,Vadodara,390012,3,3,6786,Kalali,Villa,Furnished,Ready to Move,Resale,North,,Unknown,1400
768,Vadodara,390022,2,2,3864,Bill,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,4.0,Freehold,634
769,Vadodara,390022,4,4,5197,New Kareli Baug,Apartment,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,1270
770,Vadodara,390022,2,2,4487,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,780
771,Vadodara,390022,1,1,6349,Karelibagh,Penthouse,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,504
772,Vadodara,390022,1,1,4358,Vemali,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,413
773,Vadodara,390012,3,3,6542,Tandalja,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1070
774,Vadodara,390021,2,2,3333,Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1200
775,Vadodara,390012,3,3,4167,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,West,6.0,Co-operative Society,1200
776,Vadodara,390022,3,4,8231,Karelibagh,House,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1300
777,Vadodara,390022,3,4,13636,Harni,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1100
778,Vadodara,390022,2,2,4667,Gorwa,Apartment,Semi-Furnished,Ready to Move,Resale,North,4.0,Freehold,750
779,Vadodara,390022,1,2,5508,Old Padra Road,House,Unfurnished,Ready to Move,Resale,North,1.0,Co-operative Society,1180
780,Vadodara,390012,4,4,7222,Atladra,Apartment,Furnished,Ready to Move,Resale,West,1.0,Co-operative Society,1800
781,Vadodara,390022,2,2,4133,Guru Gobindsinhji Marg,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,750
782,Vadodara,390022,2,2,5543,Harni,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,810
783,Vadodara,390002,3,3,7290,Soma Talav,House,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1166
784,Vadodara,390022,3,3,5347,Hari nagar,Penthouse,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,1700
785,Vadodara,390012,4,4,3116,Tandalja,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,2590
786,Vadodara,390012,4,4,13333,Atladra,Villa,Furnished,Ready to Move,Resale,Unknown,,Unknown,1350
787,Vadodara,390022,3,3,4993,Vasant Vihar,Penthouse,Furnished,Ready to Move,Resale,East,4.0,Freehold,1442
788,Vadodara,390022,4,4,4950,Harni,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,2000
789,Vadodara,390022,2,2,3333,Gotri Sevasi Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,900
790,Vadodara,390025,1,1,6340,Waghodia,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,8.0,Unknown,347
791,Vadodara,390022,2,2,8000,Danteshwar,House,Unfurnished,Ready to Move,Resale,Unknown,1.0,Unknown,750
792,Vadodara,390022,3,3,4834,Nehru Chacha Nagar,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,724
793,Vadodara,390025,3,3,8252,Waghodia Road,House,Unfurnished,Ready to Move,Resale,West,,Freehold,1030
794,Vadodara,390022,2,2,7407,akhanksha duplex laxmipura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1350
795,Vadodara,390022,2,2,2857,Makar Pura,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,875
796,Vadodara,390021,2,2,4769,Gotri,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Freehold,650
797,Vadodara,390022,1,1,4111,Shreemay appartment atladara,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,450
798,Vadodara,390007,3,3,6000,Vasna Road,Villa,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1250
799,Vadodara,390009,2,2,3571,Tarsali,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,6.0,Unknown,532
800,Vadodara,390022,3,3,5652,Harni,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,1150
801,Vadodara,390022,2,2,4471,RV Desai Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,850
802,Vadodara,390022,2,2,2895,Madanzapa Road,Apartment,Semi-Furnished,Ready to Move,Resale,North,4.0,Freehold,760
803,Vadodara,391410,2,2,5806,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,620
804,Vadodara,390018,2,2,10384,Karelibaug,Apartment,Furnished,Ready to Move,Resale,East,14.0,Unknown,963
805,Vadodara,390022,3,3,3846,Sayajipura,Apartment,Furnished,Ready to Move,Resale,East,5.0,Freehold,910
806,Vadodara,390022,2,2,5030,Vadsar,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,656
807,Vadodara,390022,3,3,9000,Ayodhya Nagar,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,1000
808,Vadodara,390012,2,2,3958,Kalali,Penthouse,Semi-Furnished,Ready to Move,Resale,North - West,9.0,Leasehold,960
809,Vadodara,390011,3,3,5789,Manjalpur,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Freehold,950
810,Vadodara,390022,2,2,3397,atladara bill canal road,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,780
811,Vadodara,390007,2,3,4400,Vasna Road,Apartment,Furnished,Ready to Move,Resale,North,4.0,Co-operative Society,1250
812,Vadodara,390022,3,3,7500,Harni Road,Apartment,Furnished,Ready to Move,Resale,South,6.0,Unknown,1200
813,Vadodara,390012,3,3,5151,Atladra,Apartment,Furnished,Ready to Move,Resale,East,6.0,Freehold,1456
814,Vadodara,390022,2,2,2500,New Kareli Baug,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1000
815,Vadodara,390022,2,2,2500,Undera,Apartment,Furnished,Unknown,Resale,Unknown,3.0,Unknown,1400
816,Vadodara,390022,4,4,7778,Harni,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,1800
817,Vadodara,390022,2,2,10833,Ellora Park,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,1200
818,Vadodara,390022,2,2,3336,Harni,Apartment,Furnished,Ready to Move,Resale,Unknown,7.0,Unknown,1319
819,Vadodara,391440,1,1,3043,Padra,Apartment,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,460
820,Vadodara,390002,2,2,4160,Soma Talav,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,625
821,Vadodara,390002,2,3,8571,Fatehgunj,House,Furnished,Ready to Move,Resale,West,4.0,Freehold,1400
822,Vadodara,390020,2,4,3864,Akota,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,2200
823,Vadodara,390022,3,3,4615,Vasna Bhayli Main Road,Penthouse,Semi-Furnished,Ready to Move,Resale,South,4.0,Freehold,1300
824,Vadodara,390022,2,2,2435,Kanha Dreams,Apartment,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,1150
825,Vadodara,390022,2,1,3167,Pani Gate,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1200
826,Vadodara,390007,3,4,13158,Alkapuri,Apartment,Unfurnished,Ready to Move,Resale,Unknown,11.0,Unknown,1710
827,Vadodara,390022,3,3,3719,kanha gold suryanagar,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,4.0,Unknown,1210
828,Vadodara,390022,3,3,4096,Ashwamegh Nagar,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,1660
829,Vadodara,390022,4,4,3867,Raopura,Apartment,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,1500
830,Vadodara,390022,2,2,5500,Harni,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,800
831,Vadodara,390022,2,2,3300,VIP Road,Apartment,Furnished,Ready to Move,New Property,Unknown,1.0,Freehold,1000
832,Vadodara,390025,2,3,4222,Waghodia,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,900
833,Vadodara,390022,3,3,2895,Hari nagar,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,8.0,Unknown,1900
834,Vadodara,390022,5,5,13333,Old Padra Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1500
835,Vadodara,390022,2,2,2500,Sayajigunj,Apartment,Unfurnished,Ready to Move,Resale,Unknown,1.0,Unknown,1000
836,Vadodara,391410,4,4,7071,Bhayli,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1400
837,Vadodara,390020,2,3,6884,Akota Road,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,1075
838,Vadodara,390024,3,4,3488,Sama,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,2150
839,Vadodara,390023,2,2,5455,Subhanpura,Apartment,Furnished,Ready to Move,Resale,East,5.0,Co-operative Society,1100
840,Vadodara,390022,2,2,5976,Old Padra Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,753
841,Vadodara,390012,3,3,3500,Atladara,Apartment,Semi-Furnished,Ready to Move,New Property,Unknown,5.0,Freehold,1000
842,Vadodara,390022,2,2,3942,New Sama,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1040
843,Vadodara,390022,2,2,2455,New Kareli Baug,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Co-operative Society,1100
844,Vadodara,390022,2,2,5556,Sama Savli Road,Apartment,Furnished,Ready to Move,Resale,West,1.0,Co-operative Society,900
845,Vadodara,390022,4,4,10000,Siddharth resicome kapurai,Villa,Semi-Furnished,Ready to Move,Resale,East,,Co-operative Society,1000
846,Vadodara,390022,2,2,3560,Gotri Road Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,East,5.0,Freehold,1250
847,Vadodara,390022,1,2,3147,Guru Gobindsinhji Marg,Apartment,Furnished,Ready to Move,Resale,East,4.0,Freehold,715
848,Vadodara,390022,2,4,11212,Samta,House,Semi-Furnished,Ready to Move,Resale,North - East,1.0,Unknown,1650
849,Vadodara,390022,3,3,2222,Dabhoi Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1350
850,Vadodara,390022,3,3,6202,Dabhoi Road,Villa,Unfurnished,Ready to Move,Resale,West,,Freehold,890
851,Vadodara,390022,1,2,6133,Sun Pharma Road,House,Furnished,Ready to Move,Resale,Unknown,,Freehold,1500
852,Vadodara,390022,3,3,7313,Sama Savli Road,Apartment,Furnished,Ready to Move,Resale,Unknown,13.0,Unknown,1094
853,Vadodara,390022,2,3,5909,Ramwadi,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,1100
854,Vadodara,390002,3,3,4160,Soma Talav,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,1250
855,Vadodara,390022,1,1,3750,Undera,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1200
856,Vadodara,390022,1,2,3273,Nilkanth residency Makarpura Airforce station,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Unknown,550
857,Vadodara,390022,3,4,7273,Nani Bapod,House,Furnished,Ready to Move,Resale,South -West,2.0,Freehold,1100
858,Vadodara,390022,2,2,9259,NEAR INDUSTRIAL SOCIETY,House,Furnished,Ready to Move,Resale,Unknown,,Freehold,540
859,Vadodara,390022,2,2,3125,Kapurai Village,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,7.0,Freehold,1440
860,Vadodara,390023,2,3,4000,Subhanpura,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,1450
861,Vadodara,390022,4,4,3066,Bill,Penthouse,Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,2120
862,Vadodara,390022,2,2,4385,Jambuva,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,650
863,Vadodara,390007,2,2,3526,Vasna Road,Builder Floor,Unfurnished,Ready to Move,Resale,North - East,2.0,Freehold,970
864,Vadodara,390022,2,2,5921,Khodiyar Nagar,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,760
865,Vadodara,390022,2,2,3571,Bill,Apartment,Semi-Furnished,Ready to Move,Resale,East,5.0,Unknown,700
866,Vadodara,390022,2,2,2413,Undera,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Freehold,1119
867,Vadodara,390022,2,2,3974,Bill,Apartment,Furnished,Ready to Move,Resale,North - East,5.0,Unknown,780
868,Vadodara,390007,3,4,4850,Vasna Road,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,2165
869,Vadodara,390012,1,1,3636,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,550
870,Vadodara,390022,1,1,3091,Raopura,Builder Floor,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,550
871,Vadodara,390022,2,2,2632,Ajwa Road,Apartment,Unfurnished,Ready to Move,Resale,East,6.0,Freehold,950
872,Vadodara,390022,3,2,3438,BPC Road,Penthouse,Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,1600
873,Vadodara,390007,2,2,2805,Vasna Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1105
874,Vadodara,390022,3,3,4357,Jambuva,House,Unfurnished,Ready to Move,Resale,East,,Unknown,1400
875,Vadodara,390022,2,2,3182,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1100
876,Vadodara,390022,5,6,8333,Mujmahuda,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,4200
877,Vadodara,390012,3,3,4688,Atladra,House,Semi-Furnished,Ready to Move,Resale,North - East,1.0,Freehold,1600
878,Vadodara,391101,3,3,3116,Sevasi,Penthouse,Semi-Furnished,Ready to Move,Resale,West,4.0,Freehold,1765
879,Vadodara,390022,3,3,3668,New Sama Road,Penthouse,Semi-Furnished,Ready to Move,Resale,West,4.0,Freehold,1622
880,Vadodara,390011,1,1,8143,Manjalpur,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,700
881,Vadodara,390022,3,3,4563,Warasiya,House,Unfurnished,Ready to Move,Resale,Unknown,1.0,Unknown,1260
882,Vadodara,390022,2,2,4000,Sun Pharma Road,Apartment,Furnished,Ready to Move,Resale,East,4.0,Co-operative Society,750
883,Vadodara,390022,1,2,3692,Laxmipura,Apartment,Unfurnished,Ready to Move,Resale,Unknown,6.0,Unknown,650
884,Vadodara,390022,5,5,10000,Vemali,Penthouse,Furnished,Ready to Move,Resale,East,2.0,Freehold,2750
885,Vadodara,390007,3,3,5263,Alkapuri,Apartment,Furnished,Ready to Move,Resale,South,2.0,Freehold,1520
886,Vadodara,390007,2,2,4103,Vasna Road,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,780
887,Vadodara,390022,3,3,633,Makarpura GIDC,House,Unfurnished,Ready to Move,Resale,East,1.0,Unknown,15000
888,Vadodara,390025,1,2,7778,Waghodia Road,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,900
889,Vadodara,390022,3,3,7089,Ankhol,House,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,790
